Record,Date,UTC Time,CV,PV,SP,D1,D2,D3
         1, 3/21/2013, 3:10:34,   5.000000E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         2, 3/21/2013, 3:10:35,   5.000000E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         3, 3/21/2013, 3:10:35,   5.000000E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         4, 3/21/2013, 3:10:35,   5.000000E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         5, 3/21/2013, 3:10:35,   5.000000E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         6, 3/21/2013, 3:10:36,   5.000000E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         7, 3/21/2013, 3:10:36,   5.000000E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         8, 3/21/2013, 3:10:36,   5.000000E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
         9, 3/21/2013, 3:10:36,   5.000000E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        10, 3/21/2013, 3:10:37,   5.000000E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        11, 3/21/2013, 3:10:37,   5.000000E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        12, 3/21/2013, 3:10:37,   5.000000E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        13, 3/21/2013, 3:10:37,   3.663491E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        14, 3/21/2013, 3:10:38,   3.596624E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        15, 3/21/2013, 3:10:38,   4.218641E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        16, 3/21/2013, 3:10:38,   4.424540E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        17, 3/21/2013, 3:10:39,   4.717506E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        18, 3/21/2013, 3:10:39,   4.278463E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        19, 3/21/2013, 3:10:39,   3.813251E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        20, 3/21/2013, 3:10:39,   4.455951E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        21, 3/21/2013, 3:10:40,   4.309991E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        22, 3/21/2013, 3:10:40,   4.607604E+01,   3.601591E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        23, 3/21/2013, 3:10:40,   4.656391E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        24, 3/21/2013, 3:10:40,   5.005901E+01,   3.598426E+01,   3.602000E+01,   0.000000E+00,   0.000000E+00,   0.000000E+00
        25, 3/21/2013, 3:10:41,   4.827774E+01,   3.596618E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        26, 3/21/2013, 3:10:41,   4.882021E+01,   3.594810E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        27, 3/21/2013, 3:10:41,   4.422630E+01,   3.592549E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        28, 3/21/2013, 3:10:41,   4.576534E+01,   3.592549E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        29, 3/21/2013, 3:10:42,   4.698559E+01,   3.592097E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        30, 3/21/2013, 3:10:42,   4.431609E+01,   3.589837E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        31, 3/21/2013, 3:10:42,   4.623720E+01,   3.588932E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        32, 3/21/2013, 3:10:42,   4.643370E+01,   3.587576E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        33, 3/21/2013, 3:10:43,   4.650432E+01,   3.587124E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        34, 3/21/2013, 3:10:43,   4.130847E+01,   3.588932E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        35, 3/21/2013, 3:10:43,   4.178704E+01,   3.587124E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        36, 3/21/2013, 3:10:43,   4.639055E+01,   3.587124E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        37, 3/21/2013, 3:10:44,   4.137780E+01,   3.588480E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        38, 3/21/2013, 3:10:44,   4.617231E+01,   3.588028E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        39, 3/21/2013, 3:10:44,   4.116148E+01,   3.590289E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        40, 3/21/2013, 3:10:44,   4.518398E+01,   3.591645E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        41, 3/21/2013, 3:10:45,   4.222974E+01,   3.592549E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        42, 3/21/2013, 3:10:45,   4.072595E+01,   3.594358E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        43, 3/21/2013, 3:10:45,   3.718365E+01,   3.595262E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        44, 3/21/2013, 3:10:45,   4.160952E+01,   3.597070E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        45, 3/21/2013, 3:10:46,   4.160960E+01,   3.598879E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        46, 3/21/2013, 3:10:46,   3.988119E+01,   3.600235E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        47, 3/21/2013, 3:10:46,   4.121614E+01,   3.602044E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        48, 3/21/2013, 3:10:47,   4.416316E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        49, 3/21/2013, 3:10:47,   4.699509E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        50, 3/21/2013, 3:10:47,   4.085362E+01,   3.606113E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        51, 3/21/2013, 3:10:47,   3.861141E+01,   3.608826E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        52, 3/21/2013, 3:10:48,   3.969088E+01,   3.611086E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        53, 3/21/2013, 3:10:48,   4.285201E+01,   3.614251E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        54, 3/21/2013, 3:10:48,   3.804589E+01,   3.613799E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        55, 3/21/2013, 3:10:48,   3.804969E+01,   3.615155E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        56, 3/21/2013, 3:10:49,   3.880553E+01,   3.617868E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        57, 3/21/2013, 3:10:49,   3.582752E+01,   3.619224E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        58, 3/21/2013, 3:10:49,   4.026497E+01,   3.620580E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        59, 3/21/2013, 3:10:49,   3.796853E+01,   3.623293E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        60, 3/21/2013, 3:10:50,   3.678073E+01,   3.623293E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        61, 3/21/2013, 3:10:50,   3.792471E+01,   3.625554E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        62, 3/21/2013, 3:10:50,   3.777098E+01,   3.626458E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        63, 3/21/2013, 3:10:50,   3.933641E+01,   3.627362E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        64, 3/21/2013, 3:10:51,   3.885089E+01,   3.629171E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        65, 3/21/2013, 3:10:51,   4.244345E+01,   3.628267E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        66, 3/21/2013, 3:10:51,   3.703980E+01,   3.630075E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        67, 3/21/2013, 3:10:51,   3.568257E+01,   3.630527E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        68, 3/21/2013, 3:10:52,   3.859737E+01,   3.630527E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        69, 3/21/2013, 3:10:52,   4.144645E+01,   3.632788E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        70, 3/21/2013, 3:10:52,   4.015763E+01,   3.633240E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        71, 3/21/2013, 3:10:52,   3.973459E+01,   3.633240E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        72, 3/21/2013, 3:10:53,   3.471131E+01,   3.634144E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        73, 3/21/2013, 3:10:53,   3.510522E+01,   3.633692E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        74, 3/21/2013, 3:10:53,   3.453248E+01,   3.634596E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        75, 3/21/2013, 3:10:53,   3.955333E+01,   3.633692E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        76, 3/21/2013, 3:10:54,   3.935399E+01,   3.633240E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        77, 3/21/2013, 3:10:54,   3.441264E+01,   3.634144E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        78, 3/21/2013, 3:10:54,   3.283330E+01,   3.634596E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        79, 3/21/2013, 3:10:54,   3.754216E+01,   3.634144E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        80, 3/21/2013, 3:10:55,   3.449438E+01,   3.632788E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        81, 3/21/2013, 3:10:55,   3.640876E+01,   3.631432E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        82, 3/21/2013, 3:10:55,   3.789327E+01,   3.631432E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        83, 3/21/2013, 3:10:56,   3.602217E+01,   3.630980E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        84, 3/21/2013, 3:10:56,   3.584271E+01,   3.630980E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        85, 3/21/2013, 3:10:56,   3.714144E+01,   3.630980E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        86, 3/21/2013, 3:10:56,   3.265709E+01,   3.632336E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        87, 3/21/2013, 3:10:57,   4.061407E+01,   3.630527E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        88, 3/21/2013, 3:10:57,   3.758549E+01,   3.630527E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        89, 3/21/2013, 3:10:57,   3.580502E+01,   3.629171E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        90, 3/21/2013, 3:10:57,   3.695253E+01,   3.630075E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        91, 3/21/2013, 3:10:57,   3.756071E+01,   3.629171E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        92, 3/21/2013, 3:10:58,   4.066637E+01,   3.628267E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        93, 3/21/2013, 3:10:58,   3.769999E+01,   3.627814E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        94, 3/21/2013, 3:10:58,   3.756993E+01,   3.626458E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        95, 3/21/2013, 3:10:58,   3.424171E+01,   3.627814E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        96, 3/21/2013, 3:10:59,   3.878220E+01,   3.626910E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        97, 3/21/2013, 3:10:59,   4.265945E+01,   3.624197E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        98, 3/21/2013, 3:10:59,   3.943413E+01,   3.623745E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
        99, 3/21/2013, 3:11:00,   3.085731E+01,   3.625554E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       100, 3/21/2013, 3:11:00,   3.968775E+01,   3.621937E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       101, 3/21/2013, 3:11:00,   3.807552E+01,   3.621485E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       102, 3/21/2013, 3:11:00,   3.764483E+01,   3.621033E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       103, 3/21/2013, 3:11:01,   3.456622E+01,   3.620580E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       104, 3/21/2013, 3:11:01,   3.780141E+01,   3.620128E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       105, 3/21/2013, 3:11:01,   3.964728E+01,   3.618772E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       106, 3/21/2013, 3:11:01,   4.241336E+01,   3.617416E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       107, 3/21/2013, 3:11:02,   3.659288E+01,   3.617868E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       108, 3/21/2013, 3:11:02,   3.969230E+01,   3.617416E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       109, 3/21/2013, 3:11:02,   3.495248E+01,   3.616964E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       110, 3/21/2013, 3:11:02,   3.945918E+01,   3.616512E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       111, 3/21/2013, 3:11:03,   3.494618E+01,   3.616059E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       112, 3/21/2013, 3:11:03,   3.666712E+01,   3.615607E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       113, 3/21/2013, 3:11:03,   4.000784E+01,   3.614251E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       114, 3/21/2013, 3:11:03,   3.977716E+01,   3.614251E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       115, 3/21/2013, 3:11:04,   4.133843E+01,   3.613346E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       116, 3/21/2013, 3:11:04,   4.469305E+01,   3.611990E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       117, 3/21/2013, 3:11:04,   3.871104E+01,   3.611538E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       118, 3/21/2013, 3:11:04,   3.889631E+01,   3.611086E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       119, 3/21/2013, 3:11:05,   3.867144E+01,   3.609730E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       120, 3/21/2013, 3:11:05,   3.697033E+01,   3.609278E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       121, 3/21/2013, 3:11:05,   3.412116E+01,   3.609730E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       122, 3/21/2013, 3:11:05,   4.047293E+01,   3.607921E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       123, 3/21/2013, 3:11:06,   4.223800E+01,   3.606113E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       124, 3/21/2013, 3:11:06,   3.922396E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       125, 3/21/2013, 3:11:06,   3.713409E+01,   3.606565E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       126, 3/21/2013, 3:11:06,   4.053450E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       127, 3/21/2013, 3:11:07,   3.888417E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       128, 3/21/2013, 3:11:07,   3.739593E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       129, 3/21/2013, 3:11:07,   4.059464E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       130, 3/21/2013, 3:11:07,   4.204401E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       131, 3/21/2013, 3:11:08,   4.516715E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       132, 3/21/2013, 3:11:08,   4.050836E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       133, 3/21/2013, 3:11:08,   3.925395E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       134, 3/21/2013, 3:11:08,   3.589381E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       135, 3/21/2013, 3:11:09,   4.242949E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       136, 3/21/2013, 3:11:09,   3.737030E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       137, 3/21/2013, 3:11:09,   4.180029E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       138, 3/21/2013, 3:11:09,   4.225989E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       139, 3/21/2013, 3:11:10,   4.186331E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       140, 3/21/2013, 3:11:10,   4.196376E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       141, 3/21/2013, 3:11:10,   3.855479E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       142, 3/21/2013, 3:11:10,   3.917228E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       143, 3/21/2013, 3:11:11,   4.348697E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       144, 3/21/2013, 3:11:11,   3.582884E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       145, 3/21/2013, 3:11:11,   4.033297E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       146, 3/21/2013, 3:11:11,   3.574885E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       147, 3/21/2013, 3:11:12,   4.343807E+01,   3.603400E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       148, 3/21/2013, 3:11:12,   3.569975E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       149, 3/21/2013, 3:11:12,   3.726945E+01,   3.604304E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       150, 3/21/2013, 3:11:12,   3.703941E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       151, 3/21/2013, 3:11:13,   3.758737E+01,   3.603852E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       152, 3/21/2013, 3:11:13,   3.406313E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       153, 3/21/2013, 3:11:13,   3.876770E+01,   3.602948E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       154, 3/21/2013, 3:11:13,   4.004624E+01,   3.604756E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       155, 3/21/2013, 3:11:14,   3.698317E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       156, 3/21/2013, 3:11:14,   3.853649E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
       157, 3/21/2013, 3:11:14,   3.559980E+01,   3.605209E+01,   3.602000E+01,   0.000000E+00,   1.000000E+00,   0.000000E+00
